1.880426200175376206e+00 2.762805532409317255e+00 2.680241417977223595e+00
2.289477798996660152e+00 5.785186714879603009e+00 8.017702519251171722e+00
5.816422338772666567e-01 3.222744334595843529e+00 4.334773286798374592e+00
3.144942864261710547e+00 5.511686330826919722e+00 5.323464355736231113e+00
1.834035260541448720e+00 6.213357529457864459e+00 7.350714937475156141e+00
2.183311934334041027e+00 6.493497284417109050e+00 7.981749608014259145e+00
2.101230437744077584e+00 6.440997550640564562e+00 8.060608390811626833e+00
9.893213838615232403e-01 3.536119279269264171e-01 1.230064142249077896e+00
1.499196425173796143e+00 3.598325165084488297e+00 3.256343274261459086e+00
1.046950094639431228e+00 9.354203879074660666e-01 9.231836879059012180e-01
9.009184797868619032e-01 2.814861259060010834e-01 1.520955583899352259e+00
1.128047640667797058e+00 1.081203192139880587e+00 1.187591252600508573e+00
3.550153822100771350e+00 6.391489991103598278e+00 4.744018821273376929e+00
1.564602750490373673e+00 2.935851724601354018e+00 3.266143241858565194e+00
6.271487136737834422e-01 1.103433541613240809e+00 1.469609527879216060e+00
5.910689965622197839e-01 2.552873253553777033e+00 2.982634075851529953e+00
2.137178368949435914e+00 1.139433603191501776e+00 4.567293564893121216e-01
3.730875053521781393e+00 5.828094033365625926e+00 5.035725015974536589e+00
1.103922906995508768e+00 5.461976325790620201e+00 8.218655238485075287e+00
8.561137969408112447e-01 7.077510164038428586e-01 1.093452965783837660e+00
2.012433390438137071e+00 6.150363654317803963e+00 7.293893423870972725e+00
1.214631509865825576e-01 2.850925040796066678e+00 2.382163605108758464e+00
1.943439417611563025e+00 6.189434902641082203e+00 7.697797773284184686e+00
1.303502021582437553e+00 3.094702961566543120e+00 2.683426740981240233e+00
3.107554801185346438e+00 6.526475621641784741e+00 4.777410493508166489e+00
2.063609268267885710e+00 6.510770962739274026e+00 8.265237087443960462e+00
2.403811957777562736e+00 6.240239295959265853e+00 7.468590228617193461e+00
1.523481462951526977e-01 2.635118487944381638e+00 2.913492904123999860e+00
1.076221940258315524e+00 5.217578320114782287e+00 7.575683258218884220e+00
1.585354395876519717e+00 5.995574139226655497e+00 8.373573752647740065e+00
3.726115870771006477e+00 6.596826905752996240e+00 4.862754676281029198e+00
3.232097033615716875e+00 6.280002162429754620e+00 5.437176496414810600e+00
-3.028495833869178089e-01 1.545415205530545233e+00 1.240623378672301769e+00
8.280284512496594029e-01 3.213069407861607996e+00 3.833377549330999390e+00
1.331806347804051160e+00 2.779270396833737333e-01 1.172216186047855935e+00
1.941082780761743454e+00 5.956863732123169441e+00 7.725069660820506279e+00
5.063537666760176137e-01 1.088218100370530461e+00 1.031019897792151863e+00
3.400433692796436702e+00 5.896677660943026034e+00 5.623026685815002423e+00
1.050427632894822993e+00 2.980203438032713148e+00 3.763475616826575276e+00
3.914793163178913460e+00 6.025827644987312048e+00 4.476671017155353205e+00
1.738148762690815641e+00 3.519320225151510773e+00 3.445171410362228404e+00
1.238229429452938124e+00 2.740829228732869716e+00 3.388424160025919285e+00
5.331862364034938295e-01 4.362045700953552929e-01 1.265492089014359056e+00
1.655819504612921600e+00 6.536207182986935038e+00 9.120521906448599836e+00
6.200670364117732980e-01 6.099713793374765824e-01 1.954779355806762542e+00
2.426740585473598166e+00 5.285434670621399711e+00 5.406511272520289957e+00
5.385985887534467942e-01 3.320225732007769714e+00 2.980914615951783198e+00
5.421438362101740349e-01 2.920486233576419455e+00 3.048552958879642283e+00
2.255987105181848751e+00 5.664181205105748518e+00 8.028720064091837472e+00
3.054811031810312993e+00 4.180562037030940203e+00 5.556957732720669618e+00
8.026521071771974825e-01 1.532463810896992573e+00 1.710091173238552642e+00
1.043526310711412330e+00 1.070025125357738860e+00 6.467940043321974697e-01
2.027227465264028528e+00 6.401920771586044445e+00 7.300837563604258840e+00
1.048441595525507752e+00 2.748161517337698534e+00 3.954306871210496954e+00
3.099003890805042349e+00 5.258573787179540382e+00 3.709754324717231988e+00
2.038829491770430824e+00 6.614215818935489821e+00 7.818744312610717451e+00
9.961732154226259350e-01 3.866142635113231307e+00 2.480004777933066507e+00
1.641286304373376304e+00 2.590577111911501529e+00 3.136886346175245421e+00
3.721649865477069774e+00 5.530883760897748580e+00 5.299056446588426894e+00
-1.195809318601868121e-01 1.440177809769942030e+00 1.353324955027447540e+00
3.462665690221510273e-01 2.780354206239721737e+00 3.603501168119435771e+00
1.600408524375766417e+00 6.336039877595410097e+00 7.773967708985013658e+00
3.012875973465003021e+00 5.942397159858628264e+00 8.337600123398715368e+00
1.938902476254619867e+00 2.525086131300875003e+00 3.208576770513499099e+00
4.092268144773407279e+00 5.307907579714273183e+00 5.119660056382175028e+00
3.484791836102488105e+00 5.889159957246851818e+00 5.527906396807459544e+00
1.600156889533614235e+00 4.893622196280034586e+00 7.514537556954452135e+00
3.485365735174059676e+00 5.261541001037213228e+00 4.904529957704344412e+00
2.628536691939763248e+00 5.705264392167229026e+00 4.870120704042510518e+00
1.232619414164203508e+00 1.512627880254865165e+00 1.316735639779185618e+00
2.933448534863082102e+00 6.331609194259754325e+00 4.685307991262021687e+00
3.216059871102785461e-01 3.564268297358996307e+00 3.292418812465232048e+00
5.729838843878773957e-01 3.034282903279815535e+00 2.755586205129107125e+00
1.209655849541154016e+00 6.044629881258050119e+00 9.005358530795664507e+00
1.698835630635133320e+00 2.859574117859598363e+00 3.521779232469269605e+00
2.542368204869278614e+00 6.576955457653786752e+00 8.329850383472331643e+00
2.444225983464831664e+00 5.745616730030354447e+00 4.209384569272947019e+00
3.457688805391514020e+00 5.542465519001254393e+00 4.407548732334936048e+00
1.266247190148731105e+00 5.092258790091566123e-01 6.373992921580636795e-01
1.800770813554931848e+00 6.035924802632391284e+00 7.517375859115499992e+00
1.139491932760207105e+00 1.194642479624099973e+00 1.403927597730832311e+00
2.435401661905467030e+00 5.720377605301549373e+00 8.194673759334371255e+00
2.308168933577667392e+00 6.432487664229690871e+00 8.641385546122164030e+00
1.473431702880710237e+00 2.707112460563795953e+00 2.765999319567108206e+00
1.218861804605553711e+00 2.147932587403335702e+00 2.807216342702067990e+00
3.388755288008539868e+00 6.346814918646463966e+00 4.938124971375421168e+00
1.299865025439850275e+00 2.669547259485086421e+00 2.690979105123957105e+00
2.396056996495196767e+00 6.304433234910248096e+00 6.920441743275617341e+00
8.946400117107514705e-01 1.318315795135208690e+00 1.274281552988933086e+00
1.764655911099980212e+00 2.782039557482810732e+00 3.365978070769440222e+00
1.233747857820200577e+00 4.091525632075585506e+00 2.222373237038160365e+00
8.272921676400211144e-01 5.301889076633071518e+00 8.817177080498606045e+00
7.854360366085022527e-01 3.587818096522981115e+00 4.129810148385801405e+00
2.253859092290152688e+00 6.096389072151307431e+00 7.555148684542363213e+00
1.230277214701414934e+00 2.596595395770746606e-01 1.246494441182649959e+00
3.516161236480947139e+00 6.241094369104941642e+00 6.073598529479975028e+00
1.132708141125627233e+00 3.326052876671770520e+00 3.388731679194074697e+00
2.132898726994069349e+00 5.985674472965476944e+00 7.712448352472176971e+00
1.588242172698852261e+00 3.403498300826045764e+00 3.261424740399291089e+00
1.362157242271983204e+00 3.018252210155946802e+00 1.706648423813880155e+00
1.108032990238493998e+00 5.777390473680920735e+00 7.995520806698113603e+00
3.193866247246009760e+00 6.161598345233685770e+00 4.979998468949910162e+00
1.226346683816146310e+00 3.670964141101725531e+00 3.308838723973306362e+00
1.541530430016031517e+00 3.690868786342371699e+00 3.215395914633221164e+00
3.246388291311602448e+00 5.904611780183246061e+00 5.593718010628351500e+00
2.858193909466653970e+00 5.932645826422084490e+00 4.489286543475159874e+00
8.537088257984528639e-01 2.910427554418143714e+00 3.495538718921895160e+00
1.222536522634609657e+00 5.772029163438977761e+00 8.608479253412102850e+00
7.762232822741116367e-01 3.354957073981622351e+00 3.325096139456897859e+00
4.045480822960286993e+00 5.462954233334803789e+00 6.311301163230943700e+00
9.803822212705509687e-01 3.089018621187532343e+00 2.965038784592993082e+00
2.649263616123029408e+00 5.824018970974440101e+00 5.246667430167714308e+00
4.255475734344909000e-01 1.243444831370420278e+00 -1.154665250721904624e-01
7.289916027083156447e-01 2.214161853029348315e+00 2.897088179846034173e+00
3.951920706846815179e+00 5.705782931580092310e+00 5.170085976370880410e+00
3.400995870783196651e+00 5.974956626289621653e+00 5.114356373675089884e+00
2.713374724466378396e+00 4.878004598687119220e+00 4.758415298304407237e+00
1.737463196434034796e-01 2.742034491712565636e+00 2.734186447860180280e+00
1.761920794851571603e+00 9.580054729711077188e-01 1.049744984462137598e+00
1.227213802777026297e+00 2.464698847977211393e+00 3.150683685750215179e+00
2.316748271723096053e+00 6.449374602630080666e+00 7.855091840579935258e+00
1.002524271320402116e+00 1.907864971185893932e+00 7.022134821079111244e-01
1.935384005489268144e+00 1.146422670420329082e+00 1.218103031692267635e+00
1.121917966820794144e+00 1.539284277697598124e+00 5.188630712534330058e-01
1.532767741496944502e+00 2.887947203646127114e+00 3.305578271787910083e+00
1.317850534766798809e+00 6.028253041510081900e+00 8.258127200643732735e+00
3.211818413347376389e+00 5.911923576149052728e+00 5.501918208201224125e+00
3.125038257546291387e+00 5.919936355876184386e+00 4.694292267216880532e+00
1.282747990065725485e+00 2.488956512597768622e+00 3.466262922598916330e+00
3.357553005247808642e+00 5.697710871555836221e+00 5.143054945581375215e+00
3.233869559019541207e+00 6.095139846939604311e+00 5.070182004752900262e+00
7.548224229151399012e-01 3.564638926041100220e+00 3.177562535356073692e+00
1.370411973262558814e+00 1.000886361741485153e+00 7.286589434887347227e-02
5.620405762418134721e-01 3.139615816048747288e+00 2.408777823835536402e+00
8.429212361839459877e-01 3.610854578730006370e+00 2.876101304380259904e+00
1.826112124188827623e+00 5.445757624659318452e+00 8.357790891046846582e+00
3.082018019117410690e-01 6.041518256201106052e-02 1.622517190467664072e+00
1.658147945562256087e+00 6.622634894669324090e+00 7.702802190888380807e+00
3.128367746073569045e+00 6.539120436448504492e+00 5.436104803386805351e+00
1.099816478999195990e+00 1.065406922222772668e+00 1.115199559565655196e+00
1.002684682782194248e+00 3.160584718843230334e+00 2.422907381656328241e+00
2.786732342955887898e+00 5.477297182303784595e+00 4.558706684324112857e+00
2.930344219185473387e-01 1.884005449046094460e-01 7.933401281974568064e-01
3.138730061842260000e+00 6.241228583799597551e+00 5.486430297218321428e+00
2.445111271402816033e+00 6.032656484442844302e+00 5.481593767636644188e+00
7.577666166887572219e-01 3.257061593114187303e+00 2.971536989465903389e+00
6.764434439790253384e-01 6.749123755743466901e-01 1.592237202311244548e+00
1.488872012235034958e+00 5.674831172470854668e+00 8.021635622654640585e+00
2.618327559142395344e+00 5.402306960533556968e+00 8.519867689620420848e+00
1.501455782676383244e+00 7.730413219083313026e-01 1.289022889900928170e+00
3.284012120258265721e+00 5.966666640338750938e+00 4.228747619035409855e+00
9.940350711788357163e-01 6.632115370854932301e+00 7.209468900410749725e+00
1.065810112580816593e+00 1.048628829959606268e+00 1.124620152613695190e+00
2.378756846839022998e+00 5.569455363022667527e+00 7.444492519969887923e+00
8.630959312574476572e-01 2.793638922472062358e+00 3.356052074945393926e+00
7.301902507706901080e-01 2.725993653758133739e+00 2.968936302092759938e+00
3.457312499807784212e-01 1.934765480424013306e+00 3.150601087069701656e+00
3.516002726546905599e+00 5.291480688611481575e+00 5.370184462639300271e+00
2.702910069124296655e+00 6.197950774652875694e+00 5.602530610935295918e+00
3.142727582680225673e+00 6.347066513751355998e+00 4.394365671688605701e+00
1.547238023313453947e+00 2.969394573238775425e+00 3.799789306587896043e+00
1.523866983682289789e+00 5.681394815810693721e+00 7.572794454784398610e+00
1.539860218689554250e+00 6.433317699440181947e+00 7.642151708665122278e+00
9.488289932944945493e-01 1.278656789003805194e+00 1.106430113559490946e+00
1.872316557376448865e-01 2.459341096939146043e-01 6.107563101558691754e-01
2.119027672504498305e+00 6.565568438944225704e+00 7.934728897935202419e+00
3.037705107735383603e+00 5.291193005111650471e+00 4.982277830936471474e+00
5.996545886598136921e-01 3.264464586946083546e+00 2.771937430416131498e+00
1.312911436543850563e+00 9.848429571853140052e-01 5.249549907657440340e-01
3.735351880968483806e-01 2.175547465493969490e+00 4.033995073088360250e+00
6.016121593030681058e-01 2.963936935407077033e+00 2.948965298564354409e+00
-1.418877136109570891e-01 3.457784379501120497e+00 3.006399437184250623e+00
2.184196623187733444e+00 6.150083470623665782e+00 8.080118522249446045e+00
1.787617881273021903e+00 4.902792253562313185e+00 8.626115185263325102e+00
7.519808275909589668e-01 9.595768361512081457e-01 5.293514294718155710e-01
8.239235902768335951e-01 2.626567552849515597e+00 3.117522252399343330e+00
2.171976130336067623e+00 6.027662853392309117e+00 8.068400275276500722e+00
1.516597235950961409e+00 1.601895902924580950e+00 1.075871329960583767e+00
2.522701453641179814e+00 5.989628340231075931e+00 4.731354433730917464e+00
8.396784140676051278e-01 3.141474731256138408e+00 2.531045496511944215e+00
1.928666977096403556e+00 1.379778617135815288e+00 1.541219090651879675e-02
1.976661672282489901e+00 6.808370585101457539e-01 1.866894868602677171e+00
2.627673817795408429e+00 6.349617627972766520e+00 7.239539214786763210e+00
1.279179173648272716e+00 1.299471488199906766e+00 4.162034523152767784e-01
2.256303600672145304e+00 6.008253228607594032e+00 8.847179747854777787e+00
7.586517171652709113e-01 1.352428980459235541e+00 1.475463243958949011e+00
1.557861612401707729e+00 6.244322143179799056e+00 8.327663187014881174e+00
1.154046698302927165e+00 5.347193335492114841e+00 8.040884890435942012e+00
1.055113354528417702e+00 1.160074449189912871e+00 2.576599221804310336e+00
3.598809128233777521e+00 6.165994685180318235e+00 5.190810847585174415e+00
1.067221459740170353e+00 9.727686191112703273e-01 1.135605792683853865e+00
3.364669904933033084e+00 6.187559483312209174e+00 4.821095332491595720e+00
1.134331034933854232e+00 3.383455896697213472e+00 1.883446266613746589e+00
1.362061806235856487e+00 9.182259213250449914e-01 9.680118477568721014e-01
2.002806361111720168e+00 3.085576906207582848e+00 2.816471357874396730e+00
2.561591455718683630e+00 6.372836593474677791e+00 7.678624507363742246e+00
8.287962586660742037e-01 1.268122589083727547e+00 1.397158517743744888e+00
6.882499969418617303e-01 9.021475618371614935e-01 1.380119318394474437e+00
1.732420964198652102e+00 5.414060910352293199e+00 8.567220839636132013e+00
1.268738974764926475e+00 3.336459970950087950e+00 3.022743151883109380e+00
2.166375602677117929e+00 5.820229769299854361e+00 4.576736261467233113e+00
3.061523962841762092e+00 5.769889943970277990e+00 4.583849926450199064e+00
1.202704669965741768e+00 1.219830494447629698e+00 6.379838628133016609e-02
2.569270655390067493e+00 5.498450377143402790e+00 7.767589246965341587e+00
2.369914792553594385e+00 5.754281912416504774e+00 8.087079995955152256e+00
1.208227957009931020e+00 5.356116852797463856e+00 7.648828965639679289e+00
3.076750811457363843e-01 4.138201064296541665e-01 1.441170771024697261e+00
3.811666188928354515e+00 5.988529606897133206e+00 4.486994692152519448e+00
1.810865807097105762e+00 1.191375140352377571e+00 5.934005854916291067e-02
3.190603436672719617e+00 5.700642943471977198e+00 5.588672850694911709e+00
1.421500010640740275e+00 3.207851234922649564e-01 7.247218120842782163e-01
1.709324418967083981e+00 5.319282558294868402e+00 7.804710188286682282e+00
2.168903334864485277e+00 5.829475999271473974e+00 5.193895196589958019e+00
2.595442189770307273e+00 6.336178689236217743e+00 5.355081909283900821e+00
2.380733409950155810e+00 5.591066962687817998e+00 7.551496900749849139e+00
2.179802024689859063e+00 6.162131454983671652e+00 8.261216045590384027e+00
1.089699035337712729e+00 8.500959119969964117e-01 1.514543855601214295e+00
8.716365351820388740e-01 8.189325136799450178e-01 1.389365653966839309e+00
7.370887103426765341e-01 2.098114603256032495e+00 2.918755051948000556e+00
3.332336969039609631e+00 6.661242902971931557e+00 4.525755321241802243e+00
2.526952791912032481e+00 6.443586679935862094e+00 4.415858781354851104e+00
1.283381788930220591e+00 3.008473326017920169e+00 3.072252948129434724e+00
1.294297340538689056e+00 3.042302398544266762e+00 3.328098261740239039e+00
2.736289434372491058e+00 6.213541311499530373e+00 4.146833496355524673e+00
1.760358123739210079e+00 6.288568336041156392e+00 7.987129348310572752e+00
9.823273273017141261e-01 1.041182211919799316e+00 6.712023470977620532e-01
1.992723285249527798e+00 5.880379951801844030e+00 8.384187556338572378e+00
2.547021664250514572e+00 7.339184335552682903e+00 5.453166623297037496e+00
2.875323852222291254e+00 6.464830160902401701e+00 4.693547509480057833e+00
1.914104665586461529e+00 5.446478019147364513e+00 7.806372917931133415e+00
7.523176849561092894e-01 2.359354381693797631e+00 4.869121261566693448e-01
1.625990377092201289e+00 3.397841367239383903e+00 2.137269258420067430e+00
2.709324792548231997e+00 6.288362695763419552e+00 8.088835164913176001e+00
1.522718821899024189e+00 6.696104188771235144e+00 8.551441720710354133e+00
1.157032845134819965e+00 3.174250605981020712e+00 3.537294828198811913e+00
1.762094517321376452e-01 1.172793206097853203e+00 8.778920398046428097e-01
1.404388358743222431e+00 1.100852286150317605e+00 7.793589223491036444e-01
2.555592129053473549e+00 6.517534301423027365e+00 5.083109653206030920e+00
2.411504364889858643e+00 5.909596410431289470e+00 7.948168721732844944e+00
7.965099646903297526e-01 2.937486187455905728e+00 3.440724891308517996e+00
2.403321027180099989e+00 6.714364626895555688e+00 7.751272393077337064e+00
2.561044094993710551e+00 5.381489053801088218e+00 4.631197252915459472e+00
2.008230330357065441e+00 5.309280313426627096e+00 7.726080323270979378e+00
2.333152722285146474e+00 5.142173354403507091e+00 4.999282401090077599e+00
2.454972318370247208e+00 5.328532833111411016e+00 4.932986064055923769e+00
2.358076885718771276e+00 6.182915936007268520e+00 7.846867621369372436e+00
3.138136190544028370e+00 5.627863208062134248e+00 5.449525586169050584e+00
7.457106702232461082e-01 3.112728848129993509e+00 2.682043502920901101e+00
3.265364320031238776e+00 6.301601000631524840e+00 5.268887635908926725e+00
7.249531602803684915e-01 3.418097470222600354e+00 2.829972734010173241e+00
2.162628778469784407e+00 6.083634132945728190e+00 7.798426390375033712e+00
3.003534169101329532e+00 5.846980080907247412e+00 4.455638505898273038e+00
1.826402711248619637e+00 6.228606018638480180e+00 8.237915735863689193e+00
3.200990610841232709e+00 6.238259825291969207e+00 4.973722627059703250e+00
7.520009418675412949e-01 9.461814199107649870e-01 9.251709522690765297e-01
-7.005333514715794685e-02 2.688549469958206650e+00 2.793983563878541521e+00
3.157680481070727296e+00 5.766184718496420558e+00 5.056556445628587859e+00
2.663189083093548071e+00 6.142776791932706537e+00 8.235501870281227710e+00
7.729414343960976375e-01 9.809210616891406165e-01 1.275083576534452146e+00
1.425692361494014904e+00 5.947852157461194444e+00 8.574499182206578141e+00
9.134123570723402530e-01 5.407387033793988884e+00 7.247268834599360332e+00
2.151688476272252792e+00 6.271633757524329056e+00 8.792274597061231489e+00
1.508941318246627361e+00 2.357798609265598699e+00 2.563408561027427979e+00
2.393964717523799912e+00 5.763699021563743585e+00 7.846209580351935386e+00
2.096409586711612150e+00 1.759677561138544899e+00 1.101356227950156974e+00
2.337248593394796181e+00 6.269538892718141021e+00 8.188233265845811459e+00
1.883665102473632391e+00 6.817212652660063377e+00 7.999154207548021311e+00
2.174210277734734742e+00 6.003526492564041028e+00 7.525695238728146386e+00
1.256770633253906366e+00 1.197999121387713028e+00 9.153304084589962697e-01
1.026909657632218087e+00 1.014909348535292466e+00 1.120367472129434105e+00
2.114036417765087439e+00 6.117291408661635010e+00 8.386603377837545281e+00
1.020400194305466135e+00 8.539108069356794450e-01 1.524202625272572220e+00
7.121307795668191387e-01 2.749595973103979851e+00 3.104930405733441479e+00
1.027523030943858329e+00 6.148370042893203102e-01 9.676583519592998339e-01
3.042847807842079089e+00 5.978856996518953082e+00 4.933092110459884161e+00
3.457571767504136862e+00 6.148037070370096835e+00 5.353009980122030775e+00
2.124808683572626311e+00 5.637534070311733814e+00 6.814748415850256258e+00
1.499597801049338930e+00 3.851110583179156777e+00 1.642056051306976627e+00
2.993267780500715958e+00 6.340359107612873579e+00 8.528957438395899260e+00
1.555142738416239290e+00 4.973475783474005096e-01 9.898798405814198675e-01
3.464372139628713043e+00 6.059326854361523296e+00 4.290598425191982201e+00
1.022546800419384283e+00 5.849500035409667120e-01 4.398698794288494751e-01
1.139970033167804431e+00 5.599744693557693331e-01 1.590091766801789319e+00
3.861899691845063654e+00 5.319849700694867067e+00 4.618621697638363166e+00
1.249147487701598891e+00 2.320057275011818021e+00 3.300389154106770029e+00
2.030768849491572325e+00 1.389156206949931693e+00 4.354217835925773272e+00
1.575471399475906642e+00 5.625806170547035912e+00 7.765852061925031968e+00
2.218686110145637436e+00 6.613791230325062998e+00 8.588539546364188482e+00
9.737259887548538329e-01 2.875214597341238409e+00 3.000075902022827812e+00
6.783858736913839227e-01 1.513659105163619678e+00 5.324099151091864490e-01
2.537822776498168675e+00 5.661050374150888409e+00 5.520759686801981481e+00
1.082164313745033191e+00 9.786847943755166979e-01 1.233038102899170596e+00
4.638887680447809636e-01 3.044684922050468590e+00 2.557367138936959883e+00
1.211071559937738407e+00 8.501059750040883545e-01 3.625666083249872162e-01
1.051969860731299278e+00 3.009453710820628736e+00 2.284646243621765382e+00
1.153005901512403009e+00 1.714481452221111146e+00 5.604806097488426175e-01
9.142355542127251766e-01 6.336210825992425910e+00 8.019291091828575802e+00
1.155326592445009126e+00 2.312889320344893918e+00 2.861563210262003221e+00
1.579388620479539984e+00 1.309219898991067499e+00 1.838965730518739239e+00
3.375265895157870233e+00 6.416956980604799909e+00 5.489113012088513877e+00
8.566717385598595635e-01 -2.754819416561047341e-01 9.918479837343910921e-01
2.556975158504414036e+00 5.712586233700060134e+00 8.066547977053625473e+00
1.838270251543477229e+00 1.084383594038432541e+00 7.435123804185964635e-01
1.794190107366736564e+00 3.204818667568835266e+00 2.771799204689366469e+00
2.900563713499476393e+00 5.827894947140074500e+00 5.594951562932704014e+00
2.191545187861025479e+00 6.142802734906861239e+00 8.035181487551191992e+00
2.120525959100000080e+00 6.423751268640046419e+00 8.109558987132427177e+00
1.721737689822034900e+00 5.656117496509277309e+00 7.527290268685642438e+00
9.494803560647430141e-01 1.198811177332036015e+00 1.906582003959669258e+00
1.093610599589092569e+00 6.770933713181420677e-01 8.619722418294774036e-01
4.793183210910906267e-01 1.595011215669026594e+00 1.718239116914322073e+00
2.203454779403702268e+00 5.818277852104132286e+00 7.838217178735737534e+00
1.595599564755290523e+00 1.249907744854457770e+00 1.274753985653588328e+00
-1.882720034704850054e-01 3.046115036599943870e+00 2.829743748849714358e+00
1.984137435289314633e+00 5.773260860683022244e+00 4.268576864190289477e+00
1.320246436012377789e+00 2.644040898481195168e+00 2.898271258407546291e+00
2.661023094875986317e+00 6.384815226171467017e+00 5.650479515665043806e+00
-9.469822730958643575e-03 2.506626338533636922e+00 3.151972166335554881e+00
1.840487189982012106e+00 5.547289774363026282e+00 7.169745892388281305e+00
1.877064261232312958e+00 5.419668928827761079e+00 7.459074787461589473e+00
2.668086974675457856e+00 5.965127577389672808e+00 4.984191881921985257e+00
3.366936876398569645e+00 6.373635130101590107e+00 5.423979107835154245e+00
3.933495975939560463e-01 3.419731990625130003e+00 2.850096684214452392e+00
3.085515977406112054e+00 6.114349063850954558e+00 3.872290397865088440e+00
2.030819201823446107e+00 5.347160498985773280e+00 8.735544379762243850e+00
1.654759312042682673e+00 -1.030543135528794174e-02 1.355052354422575878e+00
2.415653060645418293e+00 6.451955585064629517e+00 7.805220257929353700e+00
2.680830140572799891e+00 6.895645745566000073e+00 5.206334705438568022e+00
1.400921818887370218e+00 6.455193945568405312e+00 7.020001492365091522e+00
3.633496435826268911e+00 5.486499628827349540e+00 5.611383997447336291e+00
1.267433957390474930e+00 6.457718549870767433e+00 8.910346298275452881e+00
6.606628743544248339e-01 1.024069498967205449e+00 1.821385560272793747e+00
1.761304504496862711e+00 1.326777931870285920e+00 6.042771213099217276e-01
1.161417551657144775e+00 6.434994255909528782e+00 7.710801622263337762e+00
3.180787450526641358e+00 6.640310581748614993e+00 5.858920739163238522e+00
8.018119384287428764e-01 2.723449129623682907e+00 2.989253857198923114e+00
1.634906737064896198e+00 5.050258707447544460e+00 8.973388466287600451e+00
1.612218207153513827e+00 6.319750920642837055e-01 -2.041197454744780870e-02
8.738052379255850655e-01 1.169996323672773730e+00 7.687279248333088733e-01
7.472409658059873117e-01 9.400291214469926881e-01 5.254684100213353748e-01
2.803286732594311825e+00 5.522441534270851271e+00 5.518197949567316130e+00
3.311944308622162048e+00 5.601680225404716218e+00 7.804717268677762831e+00
1.131735714656946223e-01 2.979027216179970239e+00 4.010970088156015301e+00
5.641773905207496664e-01 4.150225853317995650e+00 3.116885893849175915e+00
3.197736495926337241e+00 6.371176555179560275e+00 4.420323710561008035e+00
1.197186184509284601e+00 1.433816353844679981e+00 1.179979387260373658e+00
